lucode,code,nlud_simple_class,nlud_simple_subclass,simple_nlud,nlcd,nlcd_lulc,nlcd_colors,tree,tree_canopy_cover,tree_colors,LULC_name,C_above,C_below,C_soil,C_dead,C_embedded,C_emissions
1369,080211,Rangeland,,80,21,"Developed, Open Space",#DDC9C9,1,low,#e5f5e0,"Developed, Open Space",59.1232019495,2.8899999999999997,101.406321958,5.34,0.0,0.325
1370,080212,Rangeland,,80,21,"Developed, Open Space",#DDC9C9,2,medium,#a1d99b,"Developed, Open Space",69.512451232,2.04,102.106400888,6.906666666666666,0.0,0.325
1371,080213,Rangeland,,80,21,"Developed, Open Space",#DDC9C9,3,high,#31a354,"Developed, Open Space",80.31727048580001,1.156,102.83448297520002,8.536,0.0,0.325
1372,080220,Rangeland,,80,22,"Developed, Low Intensity",#D89382,0,none,#ffffff,"Developed, Low Intensity",187.4518556,2.933333333,78.01443599,17.4800813,707.7,122.611568
1373,080221,Rangeland,,80,22,"Developed, Low Intensity",#D89382,1,low,#e5f5e0,"Developed, Low Intensity",173.50107468649998,2.4933333330500003,81.8802591395,16.458069105,707.7,122.611568
1374,080222,Rangeland,,80,22,"Developed, Low Intensity",#D89382,2,medium,#a1d99b,"Developed, Low Intensity",150.24977316399998,1.7599999998,88.323297722,14.754715446666665,707.7,122.611568
1375,080223,Rangeland,,80,22,"Developed, Low Intensity",#D89382,3,high,#31a354,"Developed, Low Intensity",126.0684195806,0.99733333322,95.02405784780001,12.983227642,707.7,122.611568
1376,080230,Rangeland,,80,23,"Developed, Medium Intensity",#ED0000,0,none,#ffffff,"Developed, Medium Intensity",171.9014141,2.933333333,77.1556028,17.26341463,636.5666667,480.4527055
1377,080231,Rangeland,,80,23,"Developed, Medium Intensity",#ED0000,1,low,#e5f5e0,"Developed, Medium Intensity",160.2831994115,2.4933333330500003,81.15025092799999,16.2739024355,636.5666667,480.4527055
1378,080232,Rangeland,,80,23,"Developed, Medium Intensity",#ED0000,2,medium,#a1d99b,"Developed, Medium Intensity",140.919508264,1.7599999998,87.80799780800001,14.624715444666666,636.5666667,480.4527055
1379,080233,Rangeland,,80,23,"Developed, Medium Intensity",#ED0000,3,high,#31a354,"Developed, Medium Intensity",120.7812694706,0.99733333322,94.73205456320001,12.9095609742,636.5666667,480.4527055
1380,080240,Rangeland,,80,24,"Developed, High Intensity",#AA0000,0,none,#ffffff,"Developed, High Intensity",142.4575121,2.933333333,78.85237525,17.2800813,1627.85,860.1464445
1381,080241,Rangeland,,80,24,"Developed, High Intensity",#AA0000,1,low,#e5f5e0,"Developed, High Intensity",135.2558827115,2.4933333330500003,82.5925075105,16.288069104999998,1627.85,860.1464445
1382,080242,Rangeland,,80,24,"Developed, High Intensity",#AA0000,2,medium,#a1d99b,"Developed, High Intensity",123.253167064,1.7599999998,88.826061278,14.634715446666664,1627.85,860.1464445
1383,080243,Rangeland,,80,24,"Developed, High Intensity",#AA0000,3,high,#31a354,"Developed, High Intensity",110.77034279060001,0.99733333322,95.3089571962,12.915227642,1627.85,860.1464445
1384,080310,Rangeland,,80,31,Barren Land (Rock/Sand/Clay),#B2ADA3,0,none,#ffffff,Barren Land,6.8,0.0,25.5,0.0,0.0,0.0
1385,080311,Rangeland,,80,31,Barren Land (Rock/Sand/Clay),#B2ADA3,1,low,#e5f5e0,Barren Land,19.946997426499998,0.0,37.242988548,1.5999999999999999,0.0,0.0
1386,080312,Rangeland,,80,31,Barren Land (Rock/Sand/Clay),#B2ADA3,2,medium,#a1d99b,Barren Land,41.858659804,0.0,56.814636128000004,4.266666666666667,0.0,0.0
1387,080313,Rangeland,,80,31,Barren Land (Rock/Sand/Clay),#B2ADA3,3,high,#31a354,Barren Land,64.64678867660001,0.0,77.16914961120001,7.04,0.0,0.0
1388,080410,Rangeland,,80,41,Deciduous Forest,#68AA63,0,none,#ffffff,Deciduous Forest,85.88498714,0.0,96.08994273,8.8,0.0,0.0
1389,080411,Rangeland,,80,41,Deciduous Forest,#68AA63,1,low,#e5f5e0,Deciduous Forest,85.88498714,0.0,96.08994273,8.8,0.0,0.0
1390,080412,Rangeland,,80,41,Deciduous Forest,#68AA63,2,medium,#a1d99b,Deciduous Forest,85.88498714,0.0,96.08994273,8.8,0.0,0.0
1391,080413,Rangeland,,80,41,Deciduous Forest,#68AA63,3,high,#31a354,Deciduous Forest,85.88498714,0.0,96.08994273,8.8,0.0,0.0
1392,080420,Rangeland,,80,42,Evergreen Forest,#1C6330,0,none,#ffffff,Evergreen Forest,105.6849871,0.0,96.08994273,14.4,0.0,0.0
1393,080421,Rangeland,,80,42,Evergreen Forest,#1C6330,1,low,#e5f5e0,Evergreen Forest,105.6849871,0.0,96.08994273,14.4,0.0,0.0
1394,080422,Rangeland,,80,42,Evergreen Forest,#1C6330,2,medium,#a1d99b,Evergreen Forest,105.6849871,0.0,96.08994273,14.4,0.0,0.0
1395,080423,Rangeland,,80,42,Evergreen Forest,#1C6330,3,high,#31a354,Evergreen Forest,105.6849871,0.0,96.08994273,14.4,0.0,0.0
1396,080430,Rangeland,,80,43,Mixed Forest,#B5C98E,0,none,#ffffff,Mixed Forest,91.76997429,0.0,119.1798855,8.8,0.0,0.0
1397,080431,Rangeland,,80,43,Mixed Forest,#B5C98E,1,low,#e5f5e0,Mixed Forest,91.76997429,0.0,119.1798855,8.8,0.0,0.0
1398,080432,Rangeland,,80,43,Mixed Forest,#B5C98E,2,medium,#a1d99b,Mixed Forest,91.76997429,0.0,119.1798855,8.8,0.0,0.0
1399,080433,Rangeland,,80,43,Mixed Forest,#B5C98E,3,high,#31a354,Mixed Forest,91.76997429,0.0,119.1798855,8.8,0.0,0.0
1400,080510,Rangeland,,80,51,Dwarf Scrub,#A58C30,0,none,#ffffff,,0.0,0.0,0.0,0.0,0.0,0.0
1401,080511,Rangeland,,80,51,Dwarf Scrub,#A58C30,1,low,#e5f5e0,,0.0,0.0,0.0,0.0,0.0,0.0
1402,080512,Rangeland,,80,51,Dwarf Scrub,#A58C30,2,medium,#a1d99b,,0.0,0.0,0.0,0.0,0.0,0.0
1403,080513,Rangeland,,80,51,Dwarf Scrub,#A58C30,3,high,#31a354,,0.0,0.0,0.0,0.0,0.0,0.0
1404,080520,Rangeland,,80,52,Scrub/Shrub,#CCBA7C,0,none,#ffffff,Shrub/Scrub,47.875,0.0,68.15477645,0.0,0.0,0.0
1405,080521,Rangeland,,80,52,Scrub/Shrub,#CCBA7C,1,low,#e5f5e0,Shrub/Scrub,54.8607474265,0.0,73.4995485305,1.5999999999999999,0.0,0.0
1406,080522,Rangeland,,80,52,Scrub/Shrub,#CCBA7C,2,medium,#a1d99b,Shrub/Scrub,66.503659804,0.0,82.40750199800001,4.266666666666667,0.0,0.0
1407,080523,Rangeland,,80,52,Scrub/Shrub,#CCBA7C,3,high,#31a354,Shrub/Scrub,78.6122886766,0.0,91.67177360420001,7.04,0.0,0.0
1408,080710,Rangeland,,80,71,Grassland/Herbaceous,#E2E2C1,0,none,#ffffff,Herbaceuous,10.10660117,8.0,98.79264417,0.0,0.0,0.0
1409,080711,Rangeland,,80,71,Grassland/Herbaceous,#E2E2C1,1,low,#e5f5e0,Herbaceuous,22.757608421,6.8,99.5417360925,1.5999999999999999,0.0,0.0
1410,080712,Rangeland,,80,71,Grassland/Herbaceous,#E2E2C1,2,medium,#a1d99b,Herbaceuous,43.842620506,4.8,100.79022263,4.266666666666667,0.0,0.0
1411,080713,Rangeland,,80,71,Grassland/Herbaceous,#E2E2C1,3,high,#31a354,Herbaceuous,65.77103307440001,2.7199999999999998,102.088648629,7.04,0.0,0.0
1412,080720,Rangeland,,80,72,Sedge/Herbaceuous,#C9C977,0,none,#ffffff,,0.0,0.0,0.0,0.0,0.0,0.0
1413,080721,Rangeland,,80,72,Sedge/Herbaceuous,#C9C977,1,low,#e5f5e0,,0.0,0.0,0.0,0.0,0.0,0.0
1414,080722,Rangeland,,80,72,Sedge/Herbaceuous,#C9C977,2,medium,#a1d99b,,0.0,0.0,0.0,0.0,0.0,0.0
1415,080723,Rangeland,,80,72,Sedge/Herbaceuous,#C9C977,3,high,#31a354,,0.0,0.0,0.0,0.0,0.0,0.0
1416,080730,Rangeland,,80,73,Lichens,#99C147,0,none,#ffffff,,0.0,0.0,0.0,0.0,0.0,0.0
1417,080731,Rangeland,,80,73,Lichens,#99C147,1,low,#e5f5e0,,0.0,0.0,0.0,0.0,0.0,0.0
1418,080732,Rangeland,,80,73,Lichens,#99C147,2,medium,#a1d99b,,0.0,0.0,0.0,0.0,0.0,0.0
1419,080733,Rangeland,,80,73,Lichens,#99C147,3,high,#31a354,,0.0,0.0,0.0,0.0,0.0,0.0
1420,080740,Rangeland,,80,74,Moss,#77AD93,0,none,#ffffff,,0.0,0.0,0.0,0.0,0.0,0.0
1421,080741,Rangeland,,80,74,Moss,#77AD93,1,low,#e5f5e0,,0.0,0.0,0.0,0.0,0.0,0.0
1422,080742,Rangeland,,80,74,Moss,#77AD93,2,medium,#a1d99b,,0.0,0.0,0.0,0.0,0.0,0.0
1423,080743,Rangeland,,80,74,Moss,#77AD93,3,high,#31a354,,0.0,0.0,0.0,0.0,0.0,0.0
1424,080810,Rangeland,,80,81,Pasture/Hay,#DBD83D,0,none,#ffffff,Hay/Pasture,10.10660117,8.0,98.79264417,0.0,0.0,0.0
1425,080811,Rangeland,,80,81,Pasture/Hay,#DBD83D,1,low,#e5f5e0,Hay/Pasture,22.757608421,6.8,99.5417360925,1.5999999999999999,0.0,0.0
1426,080812,Rangeland,,80,81,Pasture/Hay,#DBD83D,2,medium,#a1d99b,Hay/Pasture,43.842620506,4.8,100.79022263,4.266666666666667,0.0,0.0
1427,080813,Rangeland,,80,81,Pasture/Hay,#DBD83D,3,high,#31a354,Hay/Pasture,65.77103307440001,2.7199999999999998,102.088648629,7.04,0.0,0.0
1428,080820,Rangeland,,80,82,Cultivated Crops,#AA7028,0,none,#ffffff,Cultivated Crops,4.793840162,0.0,65.75263422,0.0,0.0,0.0
1429,080821,Rangeland,,80,82,Cultivated Crops,#AA7028,1,low,#e5f5e0,Cultivated Crops,18.2417615642,0.0,71.457727635,1.5999999999999999,0.0,0.0
1430,080822,Rangeland,,80,82,Cultivated Crops,#AA7028,2,medium,#a1d99b,Cultivated Crops,40.6549639012,0.0,80.96621666000001,4.266666666666667,0.0,0.0
1431,080823,Rangeland,,80,82,Cultivated Crops,#AA7028,3,high,#31a354,Cultivated Crops,63.96469433168001,0.0,90.855045246,7.04,0.0,0.0
1432,080900,Rangeland,,80,90,Woody Wetlands,#BAD8EA,0,none,#ffffff,Woody Wetlands,33.5,0.0,716.9138542,0.0,0.0,0.0
1433,080901,Rangeland,,80,90,Woody Wetlands,#BAD8EA,1,low,#e5f5e0,Woody Wetlands,42.6419974265,0.0,624.9447646179999,1.5999999999999999,0.0,0.0
1434,080902,Rangeland,,80,90,Woody Wetlands,#BAD8EA,2,medium,#a1d99b,Woody Wetlands,57.878659803999994,0.0,471.66294864799994,4.266666666666667,0.0,0.0
1435,080903,Rangeland,,80,90,Woody Wetlands,#BAD8EA,3,high,#31a354,Woody Wetlands,73.7247886766,0.0,312.2498600392,7.04,0.0,0.0
1436,080950,Rangeland,,80,95,Emergent Herbaceous Wetlands,#70A3BA,0,none,#ffffff,Emergent Herbaceuous Wetlands,33.5,0.0,716.9138542,0.0,0.0,0.0
1437,080951,Rangeland,,80,95,Emergent Herbaceous Wetlands,#70A3BA,1,low,#e5f5e0,Emergent Herbaceuous Wetlands,42.6419974265,0.0,624.9447646179999,1.5999999999999999,0.0,0.0
1438,080952,Rangeland,,80,95,Emergent Herbaceous Wetlands,#70A3BA,2,medium,#a1d99b,Emergent Herbaceuous Wetlands,57.878659803999994,0.0,471.66294864799994,4.266666666666667,0.0,0.0
1439,080953,Rangeland,,80,95,Emergent Herbaceous Wetlands,#70A3BA,3,high,#31a354,Emergent Herbaceuous Wetlands,73.7247886766,0.0,312.2498600392,7.04,0.0,0.0
1440,090110,Extractive/Mining,,90,11,Open Water,#476BA0,0,none,#ffffff,Open Water,0.0,0.0,0.0,0.0,0.0,0.0
1441,090111,Extractive/Mining,,90,11,Open Water,#476BA0,1,low,#e5f5e0,Open Water,14.1669974265,0.0,15.567988547999999,1.5999999999999999,0.0,0.0
1442,090112,Extractive/Mining,,90,11,Open Water,#476BA0,2,medium,#a1d99b,Open Water,37.778659804,0.0,41.51463612800001,4.266666666666667,0.0,0.0
1443,090113,Extractive/Mining,,90,11,Open Water,#476BA0,3,high,#31a354,Open Water,62.334788676600006,0.0,68.49914961120001,7.04,0.0,0.0
1444,090120,Extractive/Mining,,90,12,Perennial Ice/Snow,#D1DDF9,0,none,#ffffff,Perennial Ice/Snow,0.0,0.0,0.0,0.0,0.0,0.0
1445,090121,Extractive/Mining,,90,12,Perennial Ice/Snow,#D1DDF9,1,low,#e5f5e0,Perennial Ice/Snow,14.1669974265,0.0,15.567988547999999,1.5999999999999999,0.0,0.0
1446,090122,Extractive/Mining,,90,12,Perennial Ice/Snow,#D1DDF9,2,medium,#a1d99b,Perennial Ice/Snow,37.778659804,0.0,41.51463612800001,4.266666666666667,0.0,0.0
1447,090123,Extractive/Mining,,90,12,Perennial Ice/Snow,#D1DDF9,3,high,#31a354,Perennial Ice/Snow,62.334788676600006,0.0,68.49914961120001,7.04,0.0,0.0
1448,090210,Extractive/Mining,,90,21,"Developed, Open Space",#DDC9C9,0,none,#ffffff,"Developed, Open Space",52.88965238,3.4,100.9862746,4.4,0.0,0.325
1449,090211,Extractive/Mining,,90,21,"Developed, Open Space",#DDC9C9,1,low,#e5f5e0,"Developed, Open Space",59.1232019495,2.8899999999999997,101.406321958,5.34,0.0,0.325
1450,090212,Extractive/Mining,,90,21,"Developed, Open Space",#DDC9C9,2,medium,#a1d99b,"Developed, Open Space",69.512451232,2.04,102.106400888,6.906666666666666,0.0,0.325
1451,090213,Extractive/Mining,,90,21,"Developed, Open Space",#DDC9C9,3,high,#31a354,"Developed, Open Space",80.31727048580001,1.156,102.83448297520002,8.536,0.0,0.325
1452,090220,Extractive/Mining,,90,22,"Developed, Low Intensity",#D89382,0,none,#ffffff,"Developed, Low Intensity",187.4518556,2.933333333,78.01443599,17.4800813,707.7,122.611568
1453,090221,Extractive/Mining,,90,22,"Developed, Low Intensity",#D89382,1,low,#e5f5e0,"Developed, Low Intensity",173.50107468649998,2.4933333330500003,81.8802591395,16.458069105,707.7,122.611568
1454,090222,Extractive/Mining,,90,22,"Developed, Low Intensity",#D89382,2,medium,#a1d99b,"Developed, Low Intensity",150.24977316399998,1.7599999998,88.323297722,14.754715446666665,707.7,122.611568
1455,090223,Extractive/Mining,,90,22,"Developed, Low Intensity",#D89382,3,high,#31a354,"Developed, Low Intensity",126.0684195806,0.99733333322,95.02405784780001,12.983227642,707.7,122.611568
1456,090230,Extractive/Mining,,90,23,"Developed, Medium Intensity",#ED0000,0,none,#ffffff,"Developed, Medium Intensity",171.9014141,2.933333333,77.1556028,17.26341463,636.5666667,480.4527055
1457,090231,Extractive/Mining,,90,23,"Developed, Medium Intensity",#ED0000,1,low,#e5f5e0,"Developed, Medium Intensity",160.2831994115,2.4933333330500003,81.15025092799999,16.2739024355,636.5666667,480.4527055
1458,090232,Extractive/Mining,,90,23,"Developed, Medium Intensity",#ED0000,2,medium,#a1d99b,"Developed, Medium Intensity",140.919508264,1.7599999998,87.80799780800001,14.624715444666666,636.5666667,480.4527055
1459,090233,Extractive/Mining,,90,23,"Developed, Medium Intensity",#ED0000,3,high,#31a354,"Developed, Medium Intensity",120.7812694706,0.99733333322,94.73205456320001,12.9095609742,636.5666667,480.4527055
1460,090240,Extractive/Mining,,90,24,"Developed, High Intensity",#AA0000,0,none,#ffffff,"Developed, High Intensity",142.4575121,2.933333333,78.85237525,17.2800813,1627.85,860.1464445
1461,090241,Extractive/Mining,,90,24,"Developed, High Intensity",#AA0000,1,low,#e5f5e0,"Developed, High Intensity",135.2558827115,2.4933333330500003,82.5925075105,16.288069104999998,1627.85,860.1464445
1462,090242,Extractive/Mining,,90,24,"Developed, High Intensity",#AA0000,2,medium,#a1d99b,"Developed, High Intensity",123.253167064,1.7599999998,88.826061278,14.634715446666664,1627.85,860.1464445
1463,090243,Extractive/Mining,,90,24,"Developed, High Intensity",#AA0000,3,high,#31a354,"Developed, High Intensity",110.77034279060001,0.99733333322,95.3089571962,12.915227642,1627.85,860.1464445
1464,090310,Extractive/Mining,,90,31,Barren Land (Rock/Sand/Clay),#B2ADA3,0,none,#ffffff,Barren Land,6.8,0.0,25.5,0.0,0.0,0.0
1465,090311,Extractive/Mining,,90,31,Barren Land (Rock/Sand/Clay),#B2ADA3,1,low,#e5f5e0,Barren Land,19.946997426499998,0.0,37.242988548,1.5999999999999999,0.0,0.0
1466,090312,Extractive/Mining,,90,31,Barren Land (Rock/Sand/Clay),#B2ADA3,2,medium,#a1d99b,Barren Land,41.858659804,0.0,56.814636128000004,4.266666666666667,0.0,0.0
1467,090313,Extractive/Mining,,90,31,Barren Land (Rock/Sand/Clay),#B2ADA3,3,high,#31a354,Barren Land,64.64678867660001,0.0,77.16914961120001,7.04,0.0,0.0
1468,090410,Extractive/Mining,,90,41,Deciduous Forest,#68AA63,0,none,#ffffff,Deciduous Forest,85.88498714,0.0,96.08994273,8.8,0.0,0.0
1469,090411,Extractive/Mining,,90,41,Deciduous Forest,#68AA63,1,low,#e5f5e0,Deciduous Forest,85.88498714,0.0,96.08994273,8.8,0.0,0.0
1470,090412,Extractive/Mining,,90,41,Deciduous Forest,#68AA63,2,medium,#a1d99b,Deciduous Forest,85.88498714,0.0,96.08994273,8.8,0.0,0.0
1471,090413,Extractive/Mining,,90,41,Deciduous Forest,#68AA63,3,high,#31a354,Deciduous Forest,85.88498714,0.0,96.08994273,8.8,0.0,0.0
1472,090420,Extractive/Mining,,90,42,Evergreen Forest,#1C6330,0,none,#ffffff,Evergreen Forest,105.6849871,0.0,96.08994273,14.4,0.0,0.0
1473,090421,Extractive/Mining,,90,42,Evergreen Forest,#1C6330,1,low,#e5f5e0,Evergreen Forest,105.6849871,0.0,96.08994273,14.4,0.0,0.0
1474,090422,Extractive/Mining,,90,42,Evergreen Forest,#1C6330,2,medium,#a1d99b,Evergreen Forest,105.6849871,0.0,96.08994273,14.4,0.0,0.0
1475,090423,Extractive/Mining,,90,42,Evergreen Forest,#1C6330,3,high,#31a354,Evergreen Forest,105.6849871,0.0,96.08994273,14.4,0.0,0.0
1476,090430,Extractive/Mining,,90,43,Mixed Forest,#B5C98E,0,none,#ffffff,Mixed Forest,91.76997429,0.0,119.1798855,8.8,0.0,0.0
1477,090431,Extractive/Mining,,90,43,Mixed Forest,#B5C98E,1,low,#e5f5e0,Mixed Forest,91.76997429,0.0,119.1798855,8.8,0.0,0.0
1478,090432,Extractive/Mining,,90,43,Mixed Forest,#B5C98E,2,medium,#a1d99b,Mixed Forest,91.76997429,0.0,119.1798855,8.8,0.0,0.0
1479,090433,Extractive/Mining,,90,43,Mixed Forest,#B5C98E,3,high,#31a354,Mixed Forest,91.76997429,0.0,119.1798855,8.8,0.0,0.0
1480,090510,Extractive/Mining,,90,51,Dwarf Scrub,#A58C30,0,none,#ffffff,,0.0,0.0,0.0,0.0,0.0,0.0
1481,090511,Extractive/Mining,,90,51,Dwarf Scrub,#A58C30,1,low,#e5f5e0,,0.0,0.0,0.0,0.0,0.0,0.0
1482,090512,Extractive/Mining,,90,51,Dwarf Scrub,#A58C30,2,medium,#a1d99b,,0.0,0.0,0.0,0.0,0.0,0.0
1483,090513,Extractive/Mining,,90,51,Dwarf Scrub,#A58C30,3,high,#31a354,,0.0,0.0,0.0,0.0,0.0,0.0
1484,090520,Extractive/Mining,,90,52,Scrub/Shrub,#CCBA7C,0,none,#ffffff,Shrub/Scrub,47.875,0.0,68.15477645,0.0,0.0,0.0
1485,090521,Extractive/Mining,,90,52,Scrub/Shrub,#CCBA7C,1,low,#e5f5e0,Shrub/Scrub,54.8607474265,0.0,73.4995485305,1.5999999999999999,0.0,0.0
1486,090522,Extractive/Mining,,90,52,Scrub/Shrub,#CCBA7C,2,medium,#a1d99b,Shrub/Scrub,66.503659804,0.0,82.40750199800001,4.266666666666667,0.0,0.0
1487,090523,Extractive/Mining,,90,52,Scrub/Shrub,#CCBA7C,3,high,#31a354,Shrub/Scrub,78.6122886766,0.0,91.67177360420001,7.04,0.0,0.0
1488,090710,Extractive/Mining,,90,71,Grassland/Herbaceous,#E2E2C1,0,none,#ffffff,Herbaceuous,10.10660117,8.0,98.79264417,0.0,0.0,0.0
1489,090711,Extractive/Mining,,90,71,Grassland/Herbaceous,#E2E2C1,1,low,#e5f5e0,Herbaceuous,22.757608421,6.8,99.5417360925,1.5999999999999999,0.0,0.0
1490,090712,Extractive/Mining,,90,71,Grassland/Herbaceous,#E2E2C1,2,medium,#a1d99b,Herbaceuous,43.842620506,4.8,100.79022263,4.266666666666667,0.0,0.0
1491,090713,Extractive/Mining,,90,71,Grassland/Herbaceous,#E2E2C1,3,high,#31a354,Herbaceuous,65.77103307440001,2.7199999999999998,102.088648629,7.04,0.0,0.0
1492,090720,Extractive/Mining,,90,72,Sedge/Herbaceuous,#C9C977,0,none,#ffffff,,0.0,0.0,0.0,0.0,0.0,0.0
1493,090721,Extractive/Mining,,90,72,Sedge/Herbaceuous,#C9C977,1,low,#e5f5e0,,0.0,0.0,0.0,0.0,0.0,0.0
1494,090722,Extractive/Mining,,90,72,Sedge/Herbaceuous,#C9C977,2,medium,#a1d99b,,0.0,0.0,0.0,0.0,0.0,0.0
1495,090723,Extractive/Mining,,90,72,Sedge/Herbaceuous,#C9C977,3,high,#31a354,,0.0,0.0,0.0,0.0,0.0,0.0
1496,090730,Extractive/Mining,,90,73,Lichens,#99C147,0,none,#ffffff,,0.0,0.0,0.0,0.0,0.0,0.0
1497,090731,Extractive/Mining,,90,73,Lichens,#99C147,1,low,#e5f5e0,,0.0,0.0,0.0,0.0,0.0,0.0
1498,090732,Extractive/Mining,,90,73,Lichens,#99C147,2,medium,#a1d99b,,0.0,0.0,0.0,0.0,0.0,0.0
1499,090733,Extractive/Mining,,90,73,Lichens,#99C147,3,high,#31a354,,0.0,0.0,0.0,0.0,0.0,0.0
1500,090740,Extractive/Mining,,90,74,Moss,#77AD93,0,none,#ffffff,,0.0,0.0,0.0,0.0,0.0,0.0
1501,090741,Extractive/Mining,,90,74,Moss,#77AD93,1,low,#e5f5e0,,0.0,0.0,0.0,0.0,0.0,0.0
1502,090742,Extractive/Mining,,90,74,Moss,#77AD93,2,medium,#a1d99b,,0.0,0.0,0.0,0.0,0.0,0.0
1503,090743,Extractive/Mining,,90,74,Moss,#77AD93,3,high,#31a354,,0.0,0.0,0.0,0.0,0.0,0.0
1504,090810,Extractive/Mining,,90,81,Pasture/Hay,#DBD83D,0,none,#ffffff,Hay/Pasture,10.10660117,8.0,98.79264417,0.0,0.0,0.0
1505,090811,Extractive/Mining,,90,81,Pasture/Hay,#DBD83D,1,low,#e5f5e0,Hay/Pasture,22.757608421,6.8,99.5417360925,1.5999999999999999,0.0,0.0
1506,090812,Extractive/Mining,,90,81,Pasture/Hay,#DBD83D,2,medium,#a1d99b,Hay/Pasture,43.842620506,4.8,100.79022263,4.266666666666667,0.0,0.0
1507,090813,Extractive/Mining,,90,81,Pasture/Hay,#DBD83D,3,high,#31a354,Hay/Pasture,65.77103307440001,2.7199999999999998,102.088648629,7.04,0.0,0.0
1508,090820,Extractive/Mining,,90,82,Cultivated Crops,#AA7028,0,none,#ffffff,Cultivated Crops,4.793840162,0.0,65.75263422,0.0,0.0,0.0
1509,090821,Extractive/Mining,,90,82,Cultivated Crops,#AA7028,1,low,#e5f5e0,Cultivated Crops,18.2417615642,0.0,71.457727635,1.5999999999999999,0.0,0.0
1510,090822,Extractive/Mining,,90,82,Cultivated Crops,#AA7028,2,medium,#a1d99b,Cultivated Crops,40.6549639012,0.0,80.96621666000001,4.266666666666667,0.0,0.0
1511,090823,Extractive/Mining,,90,82,Cultivated Crops,#AA7028,3,high,#31a354,Cultivated Crops,63.96469433168001,0.0,90.855045246,7.04,0.0,0.0
1512,090900,Extractive/Mining,,90,90,Woody Wetlands,#BAD8EA,0,none,#ffffff,Woody Wetlands,33.5,0.0,716.9138542,0.0,0.0,0.0
1513,090901,Extractive/Mining,,90,90,Woody Wetlands,#BAD8EA,1,low,#e5f5e0,Woody Wetlands,42.6419974265,0.0,624.9447646179999,1.5999999999999999,0.0,0.0
1514,090902,Extractive/Mining,,90,90,Woody Wetlands,#BAD8EA,2,medium,#a1d99b,Woody Wetlands,57.878659803999994,0.0,471.66294864799994,4.266666666666667,0.0,0.0
1515,090903,Extractive/Mining,,90,90,Woody Wetlands,#BAD8EA,3,high,#31a354,Woody Wetlands,73.7247886766,0.0,312.2498600392,7.04,0.0,0.0
1516,090950,Extractive/Mining,,90,95,Emergent Herbaceous Wetlands,#70A3BA,0,none,#ffffff,Emergent Herbaceuous Wetlands,33.5,0.0,716.9138542,0.0,0.0,0.0
1517,090951,Extractive/Mining,,90,95,Emergent Herbaceous Wetlands,#70A3BA,1,low,#e5f5e0,Emergent Herbaceuous Wetlands,42.6419974265,0.0,624.9447646179999,1.5999999999999999,0.0,0.0
1518,090952,Extractive/Mining,,90,95,Emergent Herbaceous Wetlands,#70A3BA,2,medium,#a1d99b,Emergent Herbaceuous Wetlands,57.878659803999994,0.0,471.66294864799994,4.266666666666667,0.0,0.0
1519,090953,Extractive/Mining,,90,95,Emergent Herbaceous Wetlands,#70A3BA,3,high,#31a354,Emergent Herbaceuous Wetlands,73.7247886766,0.0,312.2498600392,7.04,0.0,0.0
1520,100110,Timber,,100,11,Open Water,#476BA0,0,none,#ffffff,Open Water,0.0,0.0,0.0,0.0,0.0,0.0
1521,100111,Timber,,100,11,Open Water,#476BA0,1,low,#e5f5e0,Open Water,14.1669974265,0.0,15.567988547999999,1.5999999999999999,0.0,0.0
1522,100112,Timber,,100,11,Open Water,#476BA0,2,medium,#a1d99b,Open Water,37.778659804,0.0,41.51463612800001,4.266666666666667,0.0,0.0
1523,100113,Timber,,100,11,Open Water,#476BA0,3,high,#31a354,Open Water,62.334788676600006,0.0,68.49914961120001,7.04,0.0,0.0
1524,100120,Timber,,100,12,Perennial Ice/Snow,#D1DDF9,0,none,#ffffff,Perennial Ice/Snow,0.0,0.0,0.0,0.0,0.0,0.0
1525,100121,Timber,,100,12,Perennial Ice/Snow,#D1DDF9,1,low,#e5f5e0,Perennial Ice/Snow,14.1669974265,0.0,15.567988547999999,1.5999999999999999,0.0,0.0
1526,100122,Timber,,100,12,Perennial Ice/Snow,#D1DDF9,2,medium,#a1d99b,Perennial Ice/Snow,37.778659804,0.0,41.51463612800001,4.266666666666667,0.0,0.0
1527,100123,Timber,,100,12,Perennial Ice/Snow,#D1DDF9,3,high,#31a354,Perennial Ice/Snow,62.334788676600006,0.0,68.49914961120001,7.04,0.0,0.0
1528,100210,Timber,,100,21,"Developed, Open Space",#DDC9C9,0,none,#ffffff,"Developed, Open Space",52.88965238,3.4,100.9862746,4.4,0.0,0.325
1529,100211,Timber,,100,21,"Developed, Open Space",#DDC9C9,1,low,#e5f5e0,"Developed, Open Space",59.1232019495,2.8899999999999997,101.406321958,5.34,0.0,0.325
1530,100212,Timber,,100,21,"Developed, Open Space",#DDC9C9,2,medium,#a1d99b,"Developed, Open Space",69.512451232,2.04,102.106400888,6.906666666666666,0.0,0.325
1531,100213,Timber,,100,21,"Developed, Open Space",#DDC9C9,3,high,#31a354,"Developed, Open Space",80.31727048580001,1.156,102.83448297520002,8.536,0.0,0.325
