lucode,code,nlcd,lulc_desc,notes,bioregion,bio_desc,nlud_simple,nlud_simple_class,nlud_simple_subclass,fertilizer,pesticide,irrigation,planting_diversity,mowing,public_access,green_space,building_type,tree,tree_canopy_percentage,tree_canopy_cover,tree_canopy_colors,shade,kc,albedo,green_area,building_intensity
1615,133223,22,"Developed, Low Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.80864490102,0.17054733619999998,1,0.33
1616,133230,23,"Developed, Medium Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.327539141,0.208190217,1,0.66
1617,133231,23,"Developed, Medium Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.42899726029999996,0.19811210010000002,1,0.66
1618,133232,23,"Developed, Medium Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.5980941258,0.18131523859999998,1,0.66
1619,133233,23,"Developed, Medium Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.77395486592,0.16384650264,1,0.66
1620,133240,24,"Developed, High Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.178906654,0.161841892,1,1.0
1621,133241,24,"Developed, High Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.30265964635,0.15871602385,1,1.0
1622,133242,24,"Developed, High Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.5089146336,0.15350624359999998,1,1.0
1623,133243,24,"Developed, High Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.72341982034,0.14808807213999997,1,1.0
1624,133310,31,Barren Land,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.613452222,0.231965986,1,0.0
1625,133311,31,Barren Land,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.67202337915,0.21832150375,1,0.0
1626,133312,31,Barren Land,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.7696419744,0.1955807,1,0.0
1627,133313,31,Barren Land,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.87116531346,0.17193026409999998,1,0.0
1628,133410,41,Deciduous Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,1.0,1.003926603,0.141895445,1,0.0
1629,133411,41,Deciduous Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,1.0,1.003926603,0.141895445,1,0.0
1630,133412,41,Deciduous Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,1.0,1.003926603,0.141895445,1,0.0
1631,133413,41,Deciduous Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,1.0,1.003926603,0.141895445,1,0.0
1632,133420,42,Evergreen Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,1.0,1.003926603,0.140110097,1,0.0
1633,133421,42,Evergreen Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,1.0,1.003926603,0.140110097,1,0.0
1634,133422,42,Evergreen Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,1.0,1.003926603,0.140110097,1,0.0
1635,133423,42,Evergreen Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,1.0,1.003926603,0.140110097,1,0.0
1636,133430,43,Mixed Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,1.0,1.003926603,0.141002771,1,0.0
1637,133431,43,Mixed Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,1.0,1.003926603,0.141002771,1,0.0
1638,133432,43,Mixed Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,1.0,1.003926603,0.141002771,1,0.0
1639,133433,43,Mixed Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,1.0,1.003926603,0.141002771,1,0.0
1640,133520,52,Shrub/Scrub,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.967734818,0.188666667,1,0.0
1641,133521,52,Shrub/Scrub,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.97316358575,0.18151708260000002,1,0.0
1642,133522,52,Shrub/Scrub,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.982211532,0.1696011086,1,0.0
1643,133523,52,Shrub/Scrub,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.9916213961,0.15720849564,1,0.0
1644,133710,71,Herbaceuous,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.931543033,0.192887681,1,0.0
1645,133711,71,Herbaceuous,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.9424005684999999,0.1851049445,1,0.0
1646,133712,71,Herbaceuous,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.960496461,0.172133717,1,0.0
1647,133713,71,Herbaceuous,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.9793161892,0.15864364039999998,1,0.0
1648,133810,81,Hay/Pasture,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.931543033,0.170985145,1,0.0
1649,133811,81,Hay/Pasture,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.9424005684999999,0.16648778890000002,1,0.0
1650,133812,81,Hay/Pasture,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.960496461,0.15899219539999998,1,0.0
1651,133813,81,Hay/Pasture,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.9793161892,0.15119677816,1,0.0
1652,133820,82,Cultivated Crops,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.717213727,0.160713043,1,0.0
1653,133821,82,Cultivated Crops,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.7602206584,0.1577565022,1,0.0
1654,133822,82,Cultivated Crops,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.8318988774,0.1528289342,1,0.0
1655,133823,82,Cultivated Crops,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.90644422516,0.14770426348,1,0.0
1656,133900,90,Woody Wetlands,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,1.0,1.1,0.1605,1,0.0
1657,133901,90,Woody Wetlands,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,1.0,1.08558899045,0.15757541565,1,0.0
1658,133902,90,Woody Wetlands,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,1.0,1.0615706412,0.15270110839999998,1,0.0
1659,133903,90,Woody Wetlands,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,1.0,1.03659155798,0.14763182885999998,1,0.0
1660,133950,95,Emergent Herbaceuous Wetlands,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,1.1,0.141963768,1,0.0
1661,133951,95,Emergent Herbaceuous Wetlands,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,1.08558899045,0.14181961845,1,0.0
1662,133952,95,Emergent Herbaceuous Wetlands,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,1.0615706412,0.14157936919999997,1,0.0
1663,133953,95,Emergent Herbaceuous Wetlands,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),133,Developed park,Resort/ski area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,1.03659155798,0.14132950998,1,0.0
1664,134110,11,Open Water,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,1.0,0.056353535,1,0.0
1665,134111,11,Open Water,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,1.00058899045,0.0690509204,1,0.0
1666,134112,11,Open Water,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,1.0015706412,0.09021322939999998,1,0.0
1667,134113,11,Open Water,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,1.00259155798,0.11222203075999998,1,0.0
1668,134120,12,Perennial Ice/Snow,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0.0,none,#ffffff,0.0,0.0,0.8,0,0.0
1669,134121,12,Perennial Ice/Snow,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0.15,low,#e5f5e0,0.15,0.15058899045,0.70115041565,0,0.0
1670,134122,12,Perennial Ice/Snow,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,2,0.4,medium,#a1d99b,0.4,0.4015706412,0.5364011084,0,0.0
1671,134123,12,Perennial Ice/Snow,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,3,0.66,high,#31a354,0.66,0.66259155798,0.36506182885999994,1,0.0
1672,134210,21,"Developed, Open Space",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.516019507,0.160666667,1,0.0
1673,134211,21,"Developed, Open Space",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.5892055714,0.1577170826,1,0.0
1674,134212,21,"Developed, Open Space",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.7111823454,0.15280110859999999,1,0.0
1675,134213,21,"Developed, Open Space",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.83803819036,0.14768849563999997,1,0.0
1676,134220,22,"Developed, Low Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.429568656,0.227898551,1,0.33
1677,134221,22,"Developed, Low Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.51572234805,0.214864184,1,0.33
1678,134222,22,"Developed, Low Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.6593118348,0.193140239,1,0.33
1679,134223,22,"Developed, Low Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.80864490102,0.17054733619999998,1,0.33
1680,134230,23,"Developed, Medium Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.327539141,0.208190217,1,0.66
1681,134231,23,"Developed, Medium Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.42899726029999996,0.19811210010000002,1,0.66
1682,134232,23,"Developed, Medium Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.5980941258,0.18131523859999998,1,0.66
1683,134233,23,"Developed, Medium Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.77395486592,0.16384650264,1,0.66
1684,134240,24,"Developed, High Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.178906654,0.161841892,1,1.0
1685,134241,24,"Developed, High Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.30265964635,0.15871602385,1,1.0
1686,134242,24,"Developed, High Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.5089146336,0.15350624359999998,1,1.0
1687,134243,24,"Developed, High Intensity",,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.72341982034,0.14808807213999997,1,1.0
1688,134310,31,Barren Land,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.613452222,0.231965986,1,0.0
1689,134311,31,Barren Land,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.67202337915,0.21832150375,1,0.0
1690,134312,31,Barren Land,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.7696419744,0.1955807,1,0.0
1691,134313,31,Barren Land,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.87116531346,0.17193026409999998,1,0.0
1692,134410,41,Deciduous Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,1.0,1.003926603,0.141895445,1,0.0
1693,134411,41,Deciduous Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,1.0,1.003926603,0.141895445,1,0.0
1694,134412,41,Deciduous Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,1.0,1.003926603,0.141895445,1,0.0
1695,134413,41,Deciduous Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,1.0,1.003926603,0.141895445,1,0.0
1696,134420,42,Evergreen Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,1.0,1.003926603,0.140110097,1,0.0
1697,134421,42,Evergreen Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,1.0,1.003926603,0.140110097,1,0.0
1698,134422,42,Evergreen Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,1.0,1.003926603,0.140110097,1,0.0
1699,134423,42,Evergreen Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,1.0,1.003926603,0.140110097,1,0.0
1700,134430,43,Mixed Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,1.0,1.003926603,0.141002771,1,0.0
1701,134431,43,Mixed Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,1.0,1.003926603,0.141002771,1,0.0
1702,134432,43,Mixed Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,1.0,1.003926603,0.141002771,1,0.0
1703,134433,43,Mixed Forest,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,1.0,1.003926603,0.141002771,1,0.0
1704,134520,52,Shrub/Scrub,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.967734818,0.188666667,1,0.0
1705,134521,52,Shrub/Scrub,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.97316358575,0.18151708260000002,1,0.0
1706,134522,52,Shrub/Scrub,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.982211532,0.1696011086,1,0.0
1707,134523,52,Shrub/Scrub,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.9916213961,0.15720849564,1,0.0
1708,134710,71,Herbaceuous,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.931543033,0.192887681,1,0.0
1709,134711,71,Herbaceuous,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.9424005684999999,0.1851049445,1,0.0
1710,134712,71,Herbaceuous,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.960496461,0.172133717,1,0.0
1711,134713,71,Herbaceuous,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.9793161892,0.15864364039999998,1,0.0
1712,134810,81,Hay/Pasture,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.931543033,0.170985145,1,0.0
1713,134811,81,Hay/Pasture,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.9424005684999999,0.16648778890000002,1,0.0
1714,134812,81,Hay/Pasture,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.960496461,0.15899219539999998,1,0.0
1715,134813,81,Hay/Pasture,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,3,0.66,high,#31a354,0.66,0.9793161892,0.15119677816,1,0.0
1716,134820,82,Cultivated Crops,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,0.0,none,#ffffff,0.0,0.717213727,0.160713043,1,0.0
1717,134821,82,Cultivated Crops,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,0.15,low,#e5f5e0,0.15,0.7602206584,0.1577565022,1,0.0
1718,134822,82,Cultivated Crops,,NA28,Southern Mixed Forests & Blackland Prairies (NA28),134,Developed park,Other,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,2,0.4,medium,#a1d99b,0.4,0.8318988774,0.1528289342,1,0.0
